,Address,location
41796,132 15 ST NYC,"(40.7332796, -73.9909401)"
41797,609 Metropolitan Ave NYC,"(40.71441615, -73.94858090468466)"
41798,89-34 130th St NYC,"(40.69873735, -73.82090684571432)"
41799,89-18 Sutphin Blvd NYC,"(40.703035850000006, -73.80875470000001)"
41800,5519 Myrtle Ave NYC,"(40.6935792, -73.9830873)"
41802,98-30 Corona Ave NYC,"(40.7449444, -73.86420253717517)"
41803,35-49 69th St NYC,"(40.63839637833487, -74.03432753820255)"
41804,67 Victory Blvd NYC,"(40.6383566, -74.0783247)"
41805,110 Hudson St NYC,"(40.7194566, -74.0085052)"
41806,82 Christopher St NYC,"(40.7334019, -74.0036086)"
41809,960 7th Ave NYC,"(40.766575, -73.979406)"
41810,1397 Franklin Ave NYC,"(40.8341256, -73.90042120185842)"
41811,2374 Ralph Ave NYC,"(40.6201296, -73.9174348)"
41812,2805 Newkirk Ave NYC,"(40.6399641, -73.9483922)"
41813,987 Flatbush Ave NYC,"(40.647317349999994, -73.9577984)"
41814,448 9th St NYC,"(40.6666418, -73.9815013)"
41816,157 Prospect Park West NYC,"(40.6637895, -73.97783707576505)"
41817,79 Troutman St NYC,"(40.6988413, -73.9311938)"
41818,56-25 141st St NYC,"(40.7470606, -73.82399229304009)"
41819,67-41 Burns St NYC,"(40.7226473, -73.8548251)"
41820,23-35 29th Ave NYC,"(40.7694621, -73.924765)"
41821,35-64 95th St NYC,"(40.6160475, -74.0312554)"
41822,37 Eldridge St NYC,"(40.715542, -73.9934182)"
41823,15 7th Ave S NYC,"(40.730109, -74.0046079)"
41824,224 W 22nd St NYC,"(40.74365265, -73.99712157972733)"
41825,711 E 140th St NYC,"(40.8064097, -73.9122278)"
41826,1394 Franklin Ave NYC,"(40.8339439, -73.90014193255816)"
41827,938 E 223rd St NYC,"(40.8839232, -73.85414605)"
41828,702 Burke Ave NYC,"(40.8712881, -73.8669389)"
41829,793 Lydig Ave NYC,"(40.8545271, -73.8640911)"
41830,2065 86th St NYC,"(40.6038444, -73.99642470076282)"
41831,254 5th Ave NYC,"(43.3545384, -8.4082542)"
41832,697 Degraw St NYC,"(40.67800475, -73.97992934878675)"
41833,E Lorimer St NYC,"(40.7038293, -73.9473618)"
41834,91 Boerum St NYC,"(40.7060244, -73.9459291)"
41835,43-50 42nd St NYC,"(40.7439489, -73.9224622)"
41837,111-30 75th Ave NYC,"(40.71788385, -73.83795615450447)"
41838,25-29 BAY 31 ST NYC,"(0, 0)"
41841,104 W 14th St NYC,"(40.737328649999995, -73.99749209999999)"
41842,S W 117th St NYC,"(40.8039386, -73.9521145)"
41843,561 W 147th St NYC,"(40.8276338, -73.9490212)"
41844,812 E 226th St NYC,"(40.887289249999995, -73.85681090185476)"
41845,2444 Seymour Ave NYC,"(40.86180479591837, -73.84624720408164)"
41846,2460 Bronxwood Ave NYC,"(40.8622994, -73.8612266)"
41849,1809 Voorhies Ave NYC,"(40.58623815, -73.95094352360715)"
41850,1267 57th St NYC,"(40.631071020408164, -73.99747475510203)"
41851,W E 22nd St NYC,"(40.7381019, -73.983506)"
41853,34-41 84th St NYC,"(40.75274095, -73.88274085)"
41854,1584 PACIFIC ST NYC,"(40.6767545, -73.93669860236741)"
41858,307 Mott St NYC,"(40.7251856, -73.9941895885213)"
41859,315 E 65th St NYC,"(40.764202299999994, -73.96067472639103)"
41861,720 Columbus Ave NYC,"(40.792333, -73.968032)"
41862,1974 1st Ave NYC,"(40.7865652, -73.9420692)"
41865,2120 Fredrick Douglas Blv NYC,"(0, 0)"
41866,1257 Cromwell Ave NYC,"(40.83579134042553, -73.92264961702128)"
41867,2004 Coney Island Ave NYC,"(40.608374600000005, -73.96242478865699)"
41868,4515 9th Ave NYC,"(40.7662919, -73.986905)"
41869,2114 Avenue N NYC,"(40.616075800000004, -73.95298871304348)"
41870,714 49th St NYC,"(40.64261505, -74.00504374919682)"
41871,413 Tompkins Ave NYC,"(40.6834384, -73.94371356467612)"
41872,80 Dupont St NYC,"(40.7355168, -73.95702689891655)"
41875,37-09 75th St NYC,"(40.7488829, -73.8907287)"
41876,633 E 11TH ST NYC,"(40.726995650000006, -73.977811449613)"
41877,243 W Broadway NYC,"(40.7196567, -74.0057616)"
41880,207 E 84th St NYC,"(40.777456, -73.9545702)"
41882,520 W 168th St NYC,"(40.8402646, -73.9381813)"
41883,1166 E 215th St NYC,"(40.8769014, -73.8523179)"
41885,2106 Avenue U NYC,"(40.5993976, -73.9501293)"
41887,941 E 37th St NYC,"(40.633815850000005, -73.94072768160461)"
41889,1301 Coney Island Ave NYC,"(40.625917799999996, -73.96502740843806)"
41890,491 Halsey St NYC,"(40.6838949, -73.93316569536414)"
41891,348 Division Ave NYC,"(40.707031105263155, -73.95447494736842)"
41894,44-49 College Point Blvd NYC,"(40.7525231, -73.8321973)"
41897,31-14 75th St NYC,"(40.7580444, -73.89270139999999)"
41899,20 E 39th St NYC,"(40.750948199999996, -73.9810006)"
41903,25 CHITTENDEN AVE NYC,"(40.8553875, -73.93882606775301)"
41904,2120 Crotona Ave NYC,"(40.848673, -73.8881799)"
41905,7103 18th Ave NYC,"(40.61545835, -73.99359477568987)"
41906,337 E 16th St NYC,"(40.662817, -73.985173)"
41909,90-23 149th St NYC,"(40.7027438, -73.8056354)"
41910,138-46 87th Ave NYC,"(40.691401, -73.861966)"
41911,W Manton St NYC,"(40.711087, -73.8205262)"
41912,7115 51st Ave NYC,"(40.741998, -73.954122)"
41913,5-51 47th Rd NYC,"(40.7449403, -73.9536284)"
41915,213-20 42nd Ave NYC,"(40.772474, -73.737293)"
41916,67-112 Dartmouth St NYC,"(40.72027535, -73.85355319295508)"
41917,30-08 Broadway NYC,"(40.7621114, -73.925974)"
41918,252 FENIMORE ST NYC,"(40.65828945, -73.95413130484141)"
41919,341 HIGHLAND BLVD NYC,"(40.6840551, -73.8904852)"
41921,75 Park Pl NYC,"(40.71454295, -74.01102683518965)"
41925,305 W 91st St NYC,"(40.79247895, -73.97600724259127)"
41927,1120 Grand Concourse NYC,"(40.8524776, -73.9035663)"
41928,698 E 228th St NYC,"(40.8899595, -73.8596908)"
41929,2400 Hughes Ave NYC,"(40.8553872, -73.8865855)"
41931,2069 Nostrand Ave NYC,"(40.6350314, -73.9477143)"
41933,667 EAST 34 ST NYC,"(0, 0)"
41935,96-22 Metropolitan Ave NYC,"(40.83869754166667, -73.85902899999999)"
41936,1262 E 29 STREET NYC,"(0, 0)"
41940,204 W 55th St NYC,"(40.76428185, -73.98172172529351)"
41942,1312 Madison Ave NYC,"(40.7852613, -73.9557874)"
41943,443 W 125th St NYC,"(40.81128628571429, -73.95463180612245)"
41944,426 E 149th St NYC,"(40.8153008, -73.91654355937297)"
41945,1235 Hoe Ave NYC,"(40.82988235, -73.89110295)"
41946,69 Metropolitan Oval NYC,"(40.83829929032258, -73.86071693548386)"
41947,3626 E Tremont Ave NYC,"(40.82821045, -73.82421732115205)"
41948,119 W Kingsbridge Rd NYC,"(40.8686676, -73.9018512)"
41950,1195 Nostrand Ave NYC,"(40.6581409, -73.95011422005348)"
41951,510 7th St NYC,"(40.6672695, -73.9792691850023)"
41953,180 Fulton St NYC,"(40.71061775, -74.008726)"
41954,70 Henry St NYC,"(40.6989454, -73.99255274358177)"
41955,97 Seigel St NYC,"(40.704573350000004, -73.94321326272762)"
41958,141-20 Northern Blvd NYC,"(40.7643067, -73.8250837)"
41959,88-10 34th Ave NYC,"(40.7542303, -73.8787518)"
41960,4200 BRONX BLVD NYC,"(40.8948615, -73.8609318)"
41961,4823 13TH AVE NYC,"(40.63535328571429, -73.99164030612245)"
41962,1011 E 12 STREET NYC,"(0, 0)"
41963,161 Mott St NYC,"(40.71963505, -73.99648131306954)"
41966,406 E 67th St NYC,"(40.76443418367347, -73.95811236734693)"
41967,255 West End Ave NYC,"(40.77956415, -73.98497428549892)"
41968,4465 Bronx Blvd NYC,"(40.90096318367347, -73.8570198367347)"
41970,1449 37 ST NYC,"(40.7332796, -73.9909401)"
41971,4706 5th Ave NYC,"(43.3545384, -8.4082542)"
41982,1 Bennett Ave NYC,"(40.8505834, -73.9364784)"
41983,425 E 53rd St NYC,"(40.755416249999996, -73.96345436946122)"
41984,900 5th Ave NYC,"(43.3545384, -8.4082542)"
41985,63-02 59th Ave NYC,"(40.7196134, -73.901335)"
41987,E Park Ln South NYC,"(0, 0)"
41988,786 Morris Park Ave NYC,"(40.8457303, -73.8628435)"
41989,40 Crosby St NYC,"(40.7211039, -73.9994125)"
41994,208 DELANCEY ST NYC,"(40.717416, -73.98366858823529)"
41995,31-90 31st St NYC,"(40.65943357142857, -74.00502432653062)"
41997,1331 Madison Ave NYC,"(40.7855944, -73.9551759)"
41998,1734 Hancock St NYC,"(40.70004955, -73.9038610020661)"
41999,35-20 97th St NYC,"(40.75290415, -73.8707327035612)"
42001,23-05 26th St NYC,"(40.7763251, -73.9159844)"
42002,1830 Lexington Ave NYC,"(40.7969356, -73.9432794)"
42004,590 E 83rd St NYC,"(40.622292693877554, -74.02305283673469)"
42005,2435 Jerome Ave NYC,"(40.8623111, -73.90190090783368)"
42008,S W 165th St NYC,"(40.8385964, -73.9400097)"
42010,2919 Avenue J NYC,"(40.62703085, -73.94725229390127)"
42012,1010 BAYCHESTER AVE NYC,"(40.88031495, -73.83095805038056)"
42013,758 E 233 STREET NYC,"(0, 0)"
42016,24 E 50th St NYC,"(40.75793384615385, -73.97598984615385)"
42018,229 W 74th St NYC,"(40.7805807, -73.9819851)"
42019,9 E 115th St NYC,"(40.799857157894735, -73.946499)"
42020,2143 Adam Clayton Powell NYC,"(0, 0)"
42021,6508 6th Ave NYC,"(40.6350392, -74.0174019)"
42023,115 E 21st St NYC,"(40.664214372881354, -73.99787725423728)"
42024,1145 Eastern Pky NYC,"(40.66927475, -73.93035346653338)"
42026,28 Cumberland St NYC,"(40.69747775, -73.974801125)"
42027,84-51 125th St NYC,"(40.70706765, -73.8267424419511)"
42030,30-89 38th St NYC,"(40.76799081632653, -73.91263994897959)"
42032,35-15 80th St NYC,"(40.7511205, -73.88620370070527)"
42033,189 Lafayette Ave NYC,"(40.6402925, -74.09410044668118)"
42034,3550 JEROME AVE NYC,"(40.8839483, -73.87990039064911)"
42035,5 Gay St NYC,"(40.7333539, -74.000547)"
42037,156 W 56th St NYC,"(40.7641992, -73.97965110486828)"
42040,2540 Broadway NYC,"(40.794024, -73.9718954)"
42041,253 W 137th St NYC,"(40.817610349999995, -73.94468136457618)"
42042,941 Hoe Ave NYC,"(40.821862510204085, -73.8904209387755)"
42044,3197 Grand Concourse NYC,"(40.87682777777778, -73.88589827777778)"
42045,E Boston Rd NYC,"(40.883886, -73.8342831)"
42046,2123 Boston Rd NYC,"(40.8431033, -73.8781579)"
42048,4220 Avenue P NYC,"(40.6192309, -73.9338036)"
42049,519 94th St NYC,"(40.61636515, -74.02978051203178)"
42050,777 E 3rd St NYC,"(40.632905300000004, -73.97518854727784)"
42051,81 E 98th St NYC,"(40.7879809375, -73.95212416666666)"
42052,139 Milford St NYC,"(40.6763037, -73.87731596708716)"
42053,1282 Prospect Pl NYC,"(40.6732813, -73.93416432393906)"
42054,417 Bergen St NYC,"(40.6816733, -73.9772524)"
42055,77-22 21st Ave NYC,"(40.7704692, -73.8920775)"
42056,92-01 Roosevelt Ave NYC,"(40.7487495, -73.8745126)"
42058,45 E 135 ST NYC,"(40.817202, -73.9479825)"
42062,215 E 58th St NYC,"(40.76070805, -73.96594025144466)"
42064,357 E 87th St NYC,"(40.7777487, -73.9490912)"
42065,150 E 74th St NYC,"(40.7715163, -73.960974)"
42067,226 W 108th St NYC,"(40.8021975, -73.96638800136017)"
42068,1635 St Nicholas Ave NYC,"(40.856028, -73.9290547)"
42069,1565 Rowland St NYC,"(40.839667750000004, -73.84872446733165)"
42071,301 E Fordham Rd NYC,"(40.862412500000005, -73.89479152589084)"
42072,2603 Avenue U NYC,"(40.60027495, -73.94548567422089)"
42073,2610 E 18th St NYC,"(40.5880105, -73.951575)"
42074,6924 67th Pl NYC,"(40.700104, -73.884922)"
42075,35-12 Broadway NYC,"(40.65743655555243, -73.82992002880705)"
42077,19 W 110TH ST NYC,"(40.79743966666667, -73.95076066666667)"
42080,3 E 80th St NYC,"(40.77758565, -73.962564)"
42082,749 Jennings St NYC,"(40.831992549999995, -73.89803568784964)"
42085,19 Baughman Pl NYC,"(40.620317, -73.9335174990113)"
42086,W Williamsburg St West NYC,"(40.6981455, -73.9628088)"
42087,173-29 Jamaica Ave NYC,"(40.70818525, -73.78593711494759)"
42088,34-07 146th St NYC,"(40.766973449999995, -73.82079678731603)"
42089,89-06 43rd Ave NYC,"(40.7425123, -73.87647336087565)"
42090,32-02 Steinway St NYC,"(40.7575068, -73.9201758)"
42092,41 2nd Ave NYC,"(40.7252418, -73.99036598842906)"
42096,787 10th Ave NYC,"(40.766493, -73.990595)"
42100,1201 Teller Ave NYC,"(40.832975, -73.911318)"
42101,105 E 177th St NYC,"(40.8497292, -73.9078088)"
42102,228 W 231st St NYC,"(40.879282, -73.905715)"
42103,2514 W 3rd St NYC,"(40.5876421, -73.9726443)"
42104,2621 E 17th St NYC,"(40.587644, -73.952246)"
42106,161 32nd St NYC,"(40.656392100000005, -74.00148378519594)"
42107,5306 3rd Ave NYC,"(40.6460221, -74.01689506020259)"
42108,2083 Linden Blvd NYC,"(40.66101075, -73.8857504438158)"
42109,966 Fulton St NYC,"(40.6823741, -73.962241)"
42110,S Kew Gardens Rd NYC,"(40.7137867, -73.8306297)"
42112,171-73 46th Ave NYC,"(40.7535946, -73.79368605028932)"
42113,81 New Dorp Plz North NYC,"(40.5732886, -74.118078)"
42114,808 MYRTLE AVE NYC,"(40.6950975, -73.9499668)"
42116,326 E 74th St NYC,"(40.76956665, -73.95651406375555)"
42120,646 Parkside Ave NYC,"(40.6558333, -73.9516667)"
42121,S 83rd St NYC,"(40.615788, -74.012127)"
42122,259 Kingston Ave NYC,"(40.67084525, -73.94179196719388)"
42123,839 Putnam Ave NYC,"(40.686768, -73.9278192935472)"
42124,800 Madison St NYC,"(40.687402500000005, -73.92552135002121)"
42125,146-12 Jamaica Ave NYC,"(40.7016697, -73.8085124)"
42127,51-85 Manilla St NYC,"(40.7349693, -73.88375530242695)"
42130,1848 2nd Ave NYC,"(40.7838287, -73.947154)"
42134,310 W 99th St NYC,"(40.79744015, -73.97277533629511)"
42135,1268 Stratford Ave NYC,"(40.8313571, -73.875874)"
42136,920 Allerton Ave NYC,"(40.865263049999996, -73.8607614703509)"
42137,1811 Emmons Ave NYC,"(40.583554408163266, -73.9501917755102)"
42139,1398 PUTNAM AVE NYC,"(40.695313850000005, -73.91138415255325)"
42140,174 Bogart St NYC,"(40.7098065, -73.9348305)"
42141,161 S 9th St NYC,"(40.671991964285716, -73.99191932142857)"
42143,96-50 Queens Blvd NYC,"(40.737607, -73.8821225)"
42144,24-15 42nd St NYC,"(40.76802095, -73.9091566268996)"
42146,349 E 12th St NYC,"(40.7302615, -73.983869)"
42147,146 W 4th St NYC,"(40.731254500000006, -74.00061685194251)"
42148,51 Avenue A NYC,"(40.724018, -73.9852123)"
42149,9 E 53rd St NYC,"(40.7601912, -73.9749707)"
42153,5221 Broadway NYC,"(40.875113049999996, -73.90952678525773)"
42155,518 54th St NYC,"(40.64241255, -74.01229444999998)"
42156,62 St Nicholas Ave NYC,"(40.7065901, -73.920284)"
42157,131 Moore St NYC,"(40.7042173, -73.9402714)"
42158,98-17 101st Ave NYC,"(40.6853038, -73.8428159)"
42159,2530 HYLAN BLVD NYC,"(40.6060976, -74.0765702)"
42160,30 RIVER RD NYC,"(40.766038949999995, -73.94692420769744)"
42163,36 Mulberry St NYC,"(40.7147528, -73.9995396)"
42165,61 Gramercy Park North NYC,"(40.7382199, -73.9856806)"
42167,153 E 29th St NYC,"(40.658667217391304, -74.00087760869565)"
42168,410 W 53rd St NYC,"(40.76557565, -73.98859749585984)"
42171,10 W 96th St NYC,"(40.791723, -73.96504916666666)"
42173,1214 Westchester Ave NYC,"(40.8532292, -73.8261349)"
42177,5317 New Utrecht Ave NYC,"(40.6326186, -73.99501352904906)"
42179,677 E 19th St NYC,"(40.63421525, -73.95892030263985)"
42180,S Sterling Pl NYC,"(40.675906, -73.969498)"
42181,259 Linden St NYC,"(40.69781865, -73.91541314828598)"
42182,273 Schaefer St NYC,"(40.692127850000006, -73.90568906232163)"
42183,81 Adelphi St NYC,"(40.695334349999996, -73.97207468417159)"
42184,150 Java St NYC,"(40.73137765, -73.95492065085044)"
42185,64-07 Flushing Ave NYC,"(40.700405, -73.944617)"
42186,107-14 Liberty Ave NYC,"(40.683328450000005, -73.83402472767108)"
42187,153-46 77th Ave NYC,"(40.72346545, -73.81091767375409)"
42189,31-15 14th St NYC,"(40.66955481632653, -73.99561469387756)"
42190,3107 37th St NYC,"(40.6483452, -73.9960377)"
42191,2150 WESTCHESTER AVE NYC,"(40.83388515, -73.85271932724174)"
42192,339 WASHINGTON AVE NYC,"(40.6887158, -73.96559629339916)"
42193,123 Sullivan St NYC,"(40.72617655, -74.0024093577322)"
42194,209 W 38th St NYC,"(40.7539008, -73.9892603)"
42197,108 E 116th St NYC,"(40.79884745, -73.9428237808249)"
42199,3349 Steuben Ave NYC,"(40.8796595, -73.88120420447129)"
42200,442 AVE U NYC,"(40.59736735, -73.96759121605012)"
42201,825 47th St NYC,"(40.6424457, -74.0011743)"
42202,301 Powell St NYC,"(40.66722955, -73.90305065240602)"
42203,1747 Pitkin Ave NYC,"(40.67009027272727, -73.90858272727273)"
42204,1199 Greene Ave NYC,"(40.6958393, -73.92202728188091)"
42205,230-16 Merrick Blvd NYC,"(40.6764746, -73.7413181)"
42208,32-23 46th St NYC,"(40.7559979, -73.91457770547362)"
42209,103-09 Northern Blvd NYC,"(40.7578778, -73.86528926800419)"
42210,977 Victory Blvd NYC,"(40.62037555, -74.09929320714025)"
42211,106 MOFFAT ST NYC,"(40.68565095, -73.90797020231457)"
42212,74 STANHOPE ST NYC,"(40.6963183, -73.9244494014213)"
42213,67 Ludlow St NYC,"(40.717375450000006, -73.98997276902043)"
42216,210 E 63rd St NYC,"(40.7636176, -73.96423075)"
42218,3797 Broadway NYC,"(40.8346011, -73.9448151)"
42220,1435 Ovington Ave NYC,"(40.622461, -74.0002686)"
42221,419 86th St NYC,"(40.62270195, -74.02755189698037)"
42222,405 Marlborough Rd NYC,"(40.6402466, -73.96402445)"
42224,594 5th St NYC,"(40.6673081, -73.97588271643606)"
42225,W 17th St NYC,"(40.7446613, -74.0081705)"
42226,147 State St NYC,"(40.6908397, -73.9932791400299)"
42231,169-171 MOTT ST NYC,"(40.71992309090909, -73.99624454545454)"
42232,122 29 ST NYC,"(40.7332796, -73.9909401)"
42234,1992 3rd Ave NYC,"(40.7939157, -73.94334551530505)"
42235,735 Rhinelander Ave NYC,"(40.84784155, -73.86564178118374)"
42236,1249 Sutter Ave NYC,"(40.6730598, -73.871679)"
42237,87-44 124th St NYC,"(40.699529, -73.82625249971062)"
42240,37-22 82nd St NYC,"(40.7490205, -73.8843089)"
42243,1703 2nd Ave NYC,"(40.7794244, -73.9508331)"
42245,350 E 109th St NYC,"(40.7915979, -73.9389987)"
42246,573 W 182nd St NYC,"(40.849698103448276, -73.93261831034482)"
42247,1910 Avenue J NYC,"(40.6254148, -73.9572030534731)"
42248,89-54 134th St NYC,"(40.70472, -73.820873)"
42249,101-22 Queens Blvd NYC,"(40.737607, -73.8821225)"
42250,102-22 39th Ave NYC,"(40.750517, -73.8633099)"
42251,540 E 12 ST NYC,"(0, 0)"
42252,201 New Dorp Ln NYC,"(40.5730715, -74.11444842857144)"
42254,355 W 19th St NYC,"(40.74384035, -74.0022605012515)"
42256,405 E 71st St NYC,"(40.76710555555555, -73.95624133333332)"
42259,2413 W 2nd St NYC,"(40.58996425, -73.97175517882923)"
42260,1123 Bergen St NYC,"(40.67621945, -73.94850193034638)"
42261,471 KEAP ST NYC,"(40.71316035, -73.95233964129494)"
42262,150 E 84th St NYC,"(40.7777022, -73.95589002318108)"
42264,1270 Ocean Pky NYC,"(40.617643150000006, -73.96986636668893)"
42267,34-45 48th St NYC,"(40.7521973, -73.9148219)"
42269,2489 Jerome Ave NYC,"(40.8636453, -73.9006119)"
42272,1374 LEXINGTON AVE NYC,"(40.7825723, -73.9535308)"
42273,340 E 87th St NYC,"(40.7778359, -73.95000691010563)"
42274,102 E 183rd St NYC,"(40.85796324489796, -73.9017961632653)"
42275,N Independence Ave NYC,"(40.8808487, -73.9191149)"
42276,4101 8th Ave NYC,"(40.6458949, -73.99832695055342)"
42277,417 76th St NYC,"(40.629997700000004, -74.02468508152128)"
42278,848 Franklin Ave NYC,"(40.66919085000001, -73.95879229840266)"
42282,217 N Henry St NYC,"(40.71375831578948, -73.98656889473685)"
42283,39-83 45th St NYC,"(40.74712065, -73.91866463764367)"
42286,22-69 42nd St NYC,"(40.770251900000005, -73.90622435)"
42288,289 10th Ave NYC,"(40.7500931, -74.0028209)"
42290,N East Mount Eden Ave NYC,"(40.843979, -73.913858)"
42292,615 85 ST NYC,"(40.7332796, -73.9909401)"
42293,4812 5th Ave NYC,"(43.3545384, -8.4082542)"
42294,177 Amity St NYC,"(40.68894295, -73.99425460134171)"
42295,139 Kane St NYC,"(40.687176199999996, -73.99916513492536)"
42297,S 87th Rd NYC,"(40.716282, -73.775182)"
42298,68-53 Fresh Pond Rd NYC,"(40.7038771, -73.89532607950821)"
42299,59-23 41st Ave NYC,"(40.74440315, -73.90498224415471)"
42301,41-49 150th St NYC,"(40.7614866, -73.81319525710117)"
42302,38-10 208th St NYC,"(40.764336400000005, -73.77872115)"
42303,863 ST JOHNS PL NYC,"(40.6718177, -73.94956662258953)"
42304,212 WEST KINGSBRIDGE RD NYC,"(40.8719965, -73.9047067)"
42305,281 E 7th St NYC,"(40.6450756969697, -73.97292024242424)"
42306,114 8th Ave NYC,"(40.7408358, -74.001458)"
42309,165 W 48th St NYC,"(40.65055711111111, -74.01615602020202)"
42311,48 E 74th St NYC,"(40.772550100000004, -73.96358913530834)"
42313,1014 Gerard Ave NYC,"(40.83081925, -73.9225215766734)"
42315,2245 63rd St NYC,"(40.614456469387754, -73.97913971428571)"
42316,3920 13th Ave NYC,"(40.6403072, -73.9868301)"
42317,8206 3rd Ave NYC,"(40.626264449999994, -74.0301738518225)"
42318,4416 4 AVE NYC,"(40.670272, -73.989779)"
42320,90-21 160th St NYC,"(40.704719499999996, -73.79949964804428)"
42321,116-10 Liberty Ave NYC,"(40.6857209, -73.82636222514583)"
42322,414 CLINTON ST NYC,"(40.6825726, -73.9983012669324)"
42323,286 LAFAYETTE AVE NYC,"(40.68823675, -73.96396014517711)"
42324,149 BAY 17TH STREET NYC,"(40.6045826, -74.0065182)"
42325,36 VANDERBILT AVENUE NYC,"(40.6217373, -74.0735647)"
42326,588 TIMPSON PL NYC,"(40.811855449999996, -73.9015019081713)"
42328,20 E 13th St NYC,"(40.7347893, -73.993166)"
42330,61 W 73rd St NYC,"(40.77808485, -73.97776355844613)"
42333,490 E 181st St NYC,"(40.8519505, -73.8946206)"
42334,2057 68th St NYC,"(40.6140843, -73.98603345)"
42335,1055 Rogers Ave NYC,"(40.6441383, -73.95154446451409)"
42337,26 Jefferson Ave NYC,"(40.68234385, -73.95653317150052)"
42338,227 Bainbridge St NYC,"(40.681572349999996, -73.92802060961034)"
42340,47-44 Vernon Blvd NYC,"(40.7443394, -73.9537345)"
42341,W Horace Harding Expy NYC,"(40.7457913, -73.768776)"
42344,341 W 40th St NYC,"(40.756520959183675, -73.99185681632653)"
42346,3920 Broadway NYC,"(40.8385018, -73.9413049)"
42347,1680 E 18th St NYC,"(40.609104875, -73.955545375)"
42349,S 16th Ave NYC,"(0, 0)"
42350,4819 16th Ave NYC,"(40.63106525, -73.98521015)"
42351,E Westminster Rd NYC,"(40.6395565, -73.9669523)"
42354,60-50 67th Ave NYC,"(40.7050152, -73.89860323322182)"
42355,31-08 34th St NYC,"(40.7629832, -73.9214066)"
